id,school_id,Number of Started Assigned Learning Activities,Number of Completed Assigned Learning Activities,Ratio of Completed Learning Activities to Assigned Learning Activities,Total Time in Completed Learning Activities,Average Time in Completed Learning Activities,Number of Exercise Activities,Number of Engagement Activities,Number of Comunication Activities,Number of Video Activities,Number of Game Activities,Number of Free Learning Activities,Number of Unique Free Learning Activities,Number of Started Learning Tracks,Number of Completed Learning Tracks,Total Time in Completed Learning Tracks,Average Time in Completed Learning Tracks,Number of Language Learning Tracks Started,Number of STEM Learning Tracks Started,Number of Music Learning Tracks Started,Number of Religion Learning Tracks Started,Number of Problems,Average Difficulty Rating,Average Fun Rating
b6efd7da-a911-4aae-8855-16e8d5b2d023,6,8,7,0.7,0 days 00:30:02.636935,0 days 00:04:17.519562142,5,3,0,0,0,0,0,1,1,12 days 05:43:57.319000,12 days 05:43:57.319000,1,0,0,0,1,3.1666666666666665,3.1666666666666665
f1f71d14-78ac-41da-9488-746155cf9227,6,10,10,1.0,0 days 00:21:52.469267,0 days 00:02:11.246926700,6,4,0,0,0,0,0,1,0,,,1,0,0,0,1,3.3333333333333335,1.8888888888888888
fd025b74-dc4b-4385-afc4-adc06bc98f60,6,8,8,0.8,0 days 00:27:07.487359,0 days 00:03:23.435919875,5,3,0,0,0,0,0,1,0,,,1,0,0,0,0,1.8333333333333333,2.5
452bb966-f697-4ea7-a78c-eb3bb7aa5cd2,6,13,12,0.8571428571428571,0 days 00:19:07.087338,0 days 00:01:35.590611500,8,5,0,0,0,0,0,2,1,0 days 00:21:53.129000,0 days 00:21:53.129000,2,0,0,0,3,2.111111111111111,2.7777777777777777
e355f89f-784e-4a85-869d-fb67aaf50acd,6,17,16,1.1428571428571428,0 days 00:24:15.184750,0 days 00:01:30.949046875,12,5,0,0,0,0,0,2,2,4 days 02:21:08.172000,2 days 01:10:34.086000,2,0,0,0,0,2.933333333333333,1.6
3754ab75-55a0-432d-9d66-68e7fcd37c21,6,11,10,1.0,0 days 00:26:50.771355,0 days 00:02:41.077135500,7,4,0,0,0,0,0,1,1,4 days 07:43:45.745000,4 days 07:43:45.745000,1,0,0,0,0,3.7777777777777777,1.3333333333333333
7574df30-af39-4bf1-aaa3-09c5d1835939,6,8,8,0.8,0 days 00:12:35.017039,0 days 00:01:34.377129875,5,3,0,0,0,0,0,1,0,,,1,0,0,0,0,2.6666666666666665,1.3333333333333333
de91f80f-df82-4415-b153-578078302ad0,6,2,2,0.2,0 days 00:28:42.832447,0 days 00:14:21.416223500,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,3.0,3.0
b636fa63-f4f2-4590-96c9-04faa5f39a82,6,11,11,1.1,3 days 23:15:36.497701,0 days 08:39:36.045245545,7,4,0,0,0,0,0,1,1,3 days 23:34:39.629000,3 days 23:34:39.629000,1,0,0,0,0,2.4,2.7
75c35666-1c26-4e5d-aaa0-3b90c3928cbd,6,12,3,0.21428571428571427,0 days 00:12:53.332701,0 days 00:04:17.777567,10,2,0,0,0,0,0,2,2,4 days 03:30:01.068000,2 days 01:45:00.534000,2,0,0,0,0,,
10145b09-d5dc-483f-b747-dd097c0c8007,6,3,1,0.1,0 days 00:00:00.192999,0 days 00:00:00.192999,2,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
ee770649-1c11-4d4c-9e6f-08e8d84eed3d,6,3,3,0.3,0 days 00:12:54.420564,0 days 00:04:18.140188,2,1,0,0,0,0,0,1,0,,,1,0,0,0,0,3.3333333333333335,2.0
8257bce7-8b47-44f1-a724-4db287b15335,6,0,0,,,,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,,
0f039857-96fb-48f2-8fb5-f83120603fa4,6,8,0,0.0,,,8,0,0,0,0,0,0,2,1,4 days 02:26:25.468000,4 days 02:26:25.468000,2,0,0,0,0,,
078d85be-a9f9-489f-9934-dc3b00290f3b,6,9,0,0.0,,,9,0,0,0,0,0,0,2,2,4 days 02:17:21.305000,2 days 01:08:40.652500,2,0,0,0,0,,
f2482fc2-d8a4-4f36-acd2-7b26817d9ff6,6,16,14,1.0,0 days 00:12:31.947773,0 days 00:00:53.710555214,11,5,0,0,0,0,0,2,2,1 days 10:48:14.418000,0 days 17:24:07.209000,2,0,0,0,0,3.0,3.0
d8f35519-6531-47e3-b09d-5ead9ce2b8ac,6,13,12,0.8571428571428571,0 days 01:09:46.272266,0 days 00:05:48.856022166,8,5,0,0,0,0,0,2,1,3 days 00:50:45.319000,3 days 00:50:45.319000,2,0,0,0,0,2.4545454545454546,3.5454545454545454
f814ee8d-904a-4e08-986e-7749377e5552,6,4,2,0.3333333333333333,0 days 00:03:23.816909,0 days 00:01:41.908454500,3,0,1,0,0,0,0,1,0,,,0,0,0,1,0,2.5,3.0
c25c22a1-27d2-47ef-8266-88eb0616995d,6,7,5,0.35714285714285715,0 days 00:15:57.589990,0 days 00:03:11.517998,4,3,0,0,0,0,0,2,2,0 days 00:21:03.602000,0 days 00:10:31.801000,2,0,0,0,1,3.0,2.0
4bb6dc8d-d19b-4b81-ad1b-3c1fb59996c2,6,15,15,1.0714285714285714,0 days 01:09:16.959348,0 days 00:04:37.130623200,11,4,0,0,0,0,0,2,2,0 days 01:24:43.582000,0 days 00:42:21.791000,2,0,0,0,1,2.5714285714285716,3.7142857142857144
6514bb69-39e5-4949-8d27-4ecd2eadb796,6,2,2,0.2,0 days 00:12:40.959275,0 days 00:06:20.479637500,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.5,4.0
bcf57d99-1812-4230-a00f-d09d2c12b2e4,6,5,4,0.4,0 days 00:24:43.848345,0 days 00:06:10.962086250,3,2,0,0,0,0,0,1,0,,,1,0,0,0,0,2.6666666666666665,3.0
82f3c065-eb55-4c4c-b233-6e87e4176d3e,6,3,0,0.0,,,3,0,0,0,0,0,0,1,0,,,1,0,0,0,0,,
7ef86422-d9c1-48cb-873d-27da42e83d5e,6,16,16,1.1428571428571428,0 days 00:51:32.267398,0 days 00:03:13.266712375,11,5,0,0,0,0,0,2,2,0 days 01:06:40.554000,0 days 00:33:20.277000,2,0,0,0,0,2.857142857142857,2.0
2da0bafe-9296-4036-9bbe-5aaf32dd4234,6,9,4,0.2857142857142857,0 days 00:08:03.880073,0 days 00:02:00.970018250,8,1,0,0,0,0,0,2,2,0 days 01:06:08.801000,0 days 00:33:04.400500,2,0,0,0,0,2.0,4.0
8ddf8c29-9965-4ba3-97ca-4636e921f65e,6,16,16,1.1428571428571428,0 days 00:54:08.799187,0 days 00:03:23.049949187,11,5,0,0,0,0,0,2,2,0 days 01:18:29.564000,0 days 00:39:14.782000,2,0,0,0,1,2.1333333333333333,3.6666666666666665
f31a07fd-22c0-4f4a-b1cd-f365c0f63e51,6,16,16,1.1428571428571428,0 days 01:03:37.326123,0 days 00:03:58.582882687,11,5,0,0,0,0,0,2,2,0 days 01:15:32.609000,0 days 00:37:46.304500,2,0,0,0,1,2.7333333333333334,3.466666666666667
fc4b83c5-5b8a-4473-a10c-3c955723d138,6,12,1,0.07142857142857142,0 days 00:00:00.183327,0 days 00:00:00.183327,11,1,0,0,0,0,0,2,1,0 days 00:41:32.215000,0 days 00:41:32.215000,2,0,0,0,0,,
efe0eac6-de49-4f4a-8e23-aeb9693f49c8,6,14,14,1.0,0 days 00:11:06.033606,0 days 00:00:47.573829,9,5,0,0,0,0,0,2,1,0 days 00:36:35.323000,0 days 00:36:35.323000,2,0,0,0,2,3.6153846153846154,3.5384615384615383
f4d85df0-be6b-42f7-88ca-da296ff85746,6,13,12,0.8571428571428571,0 days 00:40:40.806010,0 days 00:03:23.400500833,8,5,0,0,0,0,0,2,2,0 days 00:56:23.760000,0 days 00:28:11.880000,2,0,0,0,0,2.4545454545454546,4.0
ddda68eb-89e4-48b9-b6f9-80774316c5e3,6,13,13,0.9285714285714286,0 days 01:13:13.503101,0 days 00:05:37.961777,8,5,0,0,0,0,0,2,2,0 days 01:25:28.078000,0 days 00:42:44.039000,2,0,0,0,0,2.0,3.75
33d8884c-b860-473f-a04f-cf0f530a561e,6,16,16,1.1428571428571428,0 days 01:05:47.426752,0 days 00:04:06.714172,11,5,0,0,0,0,0,2,2,0 days 01:14:21.797000,0 days 00:37:10.898500,2,0,0,0,0,3.642857142857143,2.642857142857143
0b1cee3a-acb5-41ce-9b5c-2b7e90f876f2,6,5,4,0.4,0 days 00:59:20.826292,0 days 00:14:50.206573,3,2,0,0,0,0,0,1,0,,,1,0,0,0,1,2.0,3.0
de8ace1c-0309-4be9-b39c-d5c4d6fdf99c,6,13,13,0.9285714285714286,0 days 00:34:41.553209,0 days 00:02:40.119477615,8,5,0,0,0,0,0,2,2,0 days 00:51:31.771000,0 days 00:25:45.885500,2,0,0,0,0,4.416666666666667,1.8333333333333333
566d9b7e-fd7f-4ac4-8449-6177c916bedf,6,16,16,1.1428571428571428,0 days 00:34:43.325161,0 days 00:02:10.207822562,11,5,0,0,0,0,0,2,2,0 days 01:14:51.476000,0 days 00:37:25.738000,2,0,0,0,0,3.933333333333333,2.6666666666666665
ca4ac6de-390f-4978-b971-a71f459a7d9c,6,12,12,0.8571428571428571,0 days 00:57:17.463356,0 days 00:04:46.455279666,8,4,0,0,0,0,0,2,1,0 days 01:00:01.951000,0 days 01:00:01.951000,2,0,0,0,0,3.25,3.125
9bfe7b5d-10f4-4582-8f80-4d2d0385e114,6,15,15,1.0714285714285714,0 days 01:08:00.133241,0 days 00:04:32.008882733,10,5,0,0,0,0,0,2,2,3 days 01:28:30.700000,1 days 12:44:15.350000,2,0,0,0,0,3.8461538461538463,2.0
421f0465-8665-4e17-8a50-693db3aab322,6,2,1,0.1,0 days 00:00:00.180719,0 days 00:00:00.180719,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,3.0,3.0
8617e6f8-788c-4b4b-8d6a-e61d7885e5ae,6,0,0,,,,0,0,0,0,0,0,0,2,0,,,0,0,0,0,0,,
99782173-9b07-4065-a55f-807ab47e5fd6,6,3,3,0.3,0 days 00:00:00.822247,0 days 00:00:00.274082333,2,1,0,0,0,0,0,1,0,,,1,0,0,0,0,3.0,3.0
3a8c49d6-a62d-4e4f-bee5-e39b571c7d2c,6,2,1,0.1,0 days 00:00:00.195488,0 days 00:00:00.195488,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.0,4.0
9affc93b-c1d5-47a1-af82-a140bb86f26e,6,2,1,0.25,0 days 00:00:00.188103,0 days 00:00:00.188103,1,1,0,0,0,0,0,2,0,,,1,0,0,0,0,4.0,4.0
b94e2bf9-3cc7-4f55-8559-dfe5316e7a74,6,2,1,0.1,0 days 00:00:08.387401,0 days 00:00:08.387401,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.0,4.0
c1a3a042-b04a-4efa-9f23-ba1ab142ab0f,6,2,2,0.2,0 days 00:01:25.173366,0 days 00:00:42.586683,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,4.0,1.0
24375e07-32bf-4e0e-9096-0416a4aea53e,6,3,3,0.3,0 days 00:09:06.469676,0 days 00:03:02.156558666,2,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.0,3.3333333333333335
947ceae9-3783-4ba5-b370-a14307c2de62,6,5,4,0.4,5 days 12:38:33.461891,1 days 09:09:38.365472750,3,2,0,0,0,0,0,1,0,,,1,0,0,0,0,1.3333333333333333,1.3333333333333333
8a21730f-60a5-4736-b388-7dfb0905c04e,6,5,4,0.4,0 days 00:10:31.021531,0 days 00:02:37.755382750,3,2,0,0,0,0,0,1,0,,,1,0,0,0,0,2.0,1.5
7d8f5e1a-d244-495c-9185-41029be68f41,6,2,2,0.2,0 days 00:12:33.410496,0 days 00:06:16.705248,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.5,3.5
6b4c9d50-807e-4d5a-989c-430f022dd8c3,6,3,3,0.3,0 days 00:13:06.862163,0 days 00:04:22.287387666,2,1,0,0,0,0,0,1,0,,,1,0,0,0,0,1.6666666666666667,3.0
afaad694-318e-4ac6-8752-f29feafd70ee,6,2,2,0.2,0 days 00:00:00.404026,0 days 00:00:00.202013,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,2.0,4.0
ea3a904e-572c-4cfd-b3a7-96fd56811d7b,6,15,15,1.0714285714285714,5 days 23:30:03.542680,0 days 09:34:00.236178666,11,4,0,0,0,0,0,2,2,5 days 23:40:24.010000,2 days 23:50:12.005000,2,0,0,0,0,2.2857142857142856,4.0
c8cf4242-5e47-4a12-9cd7-602ec39e2ec8,6,3,2,0.2,0 days 00:00:00.390935,0 days 00:00:00.195467500,2,1,0,0,0,0,0,1,0,,,1,0,0,0,0,4.5,4.0
0ad1fd73-3341-4c1c-b574-f6835eeaf440,6,8,8,0.8,0 days 00:32:30.725413,0 days 00:04:03.840676625,5,3,0,0,0,0,0,1,0,,,1,0,0,0,0,2.2857142857142856,2.0
9567a94d-241d-4b6b-bcfd-9981892f6af8,6,10,10,0.625,0 days 00:17:15.072893,0 days 00:01:43.507289300,5,2,0,3,0,0,0,1,0,,,1,0,0,0,0,2.8333333333333335,4.0
e27a90eb-ce8d-41f6-a402-b93e7784150c,6,13,13,0.9285714285714286,0 days 00:45:49.428004,0 days 00:03:31.494461846,8,5,0,0,0,0,0,2,2,0 days 00:55:01.100000,0 days 00:27:30.550000,2,0,0,0,0,2.3333333333333335,4.5
892aa1e7-bd52-4716-b10e-a1c8edccd50a,6,11,11,0.7333333333333333,0 days 00:00:03.733771,0 days 00:00:00.339433727,6,2,0,3,0,0,0,1,0,,,1,0,0,0,0,2.375,4.0
df46fc41-579e-4975-8364-d71ea1580388,6,14,14,0.875,0 days 00:39:41.203585,0 days 00:02:50.085970357,8,3,0,3,0,0,0,1,0,,,1,0,0,0,0,2.3,4.4
6ffb9902-c682-4c0d-b6b4-e31e9cf5a87a,6,11,11,0.7333333333333333,0 days 00:00:03.397939,0 days 00:00:00.308903545,6,2,0,3,0,0,0,1,0,,,1,0,0,0,0,2.75,3.625
d74c9f35-05d8-4dd4-8b12-b642cefe9690,6,3,3,0.1875,0 days 00:35:56.653431,0 days 00:11:58.884477,1,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.5,4.0
d49b5522-cee1-4c47-96d0-cd354b7bc989,6,16,16,1.0,0 days 00:31:29.859618,0 days 00:01:58.116226125,9,3,0,4,0,0,0,1,0,,,1,0,0,0,0,2.0833333333333335,4.0
b8585e04-64a6-4435-a8f8-a44b235b01c1,6,12,12,0.75,0 days 00:05:05.610864,0 days 00:00:25.467572,7,2,0,3,0,0,0,1,0,,,1,0,0,0,3,2.5555555555555554,3.2222222222222223
0f2b4af9-9fb5-4dfc-a792-dba87f008f05,6,3,3,0.2,0 days 00:30:08.001658,0 days 00:10:02.667219333,1,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.0,4.0
a37bacf6-75e3-4f7d-ae21-f17022e58810,6,16,16,1.0666666666666667,0 days 00:00:05.203198,0 days 00:00:00.325199875,9,3,0,4,0,0,0,1,1,3 days 01:23:16.644000,3 days 01:23:16.644000,1,0,0,0,0,2.25,3.6666666666666665
e110c64c-9176-4b75-b6c3-2863dd0af809,6,5,5,0.3125,0 days 00:00:01.270546,0 days 00:00:00.254109200,3,1,0,1,0,0,0,1,0,,,1,0,0,0,1,3.0,3.6666666666666665
af4c69c4-984e-44b5-935f-2e7819fdbb77,6,11,11,0.6875,4 days 02:55:19.062499,0 days 08:59:34.460227181,6,2,0,3,0,0,0,1,0,,,1,0,0,0,1,2.7142857142857144,4.0
82315764-f77f-45a5-992e-f5f455a6fd6b,6,14,13,0.8125,0 days 01:02:40.125119,0 days 00:04:49.240393769,9,3,0,2,0,0,0,1,0,,,1,0,0,0,0,2.5,3.8
6f0d5107-c08e-40d9-9802-d341336c7891,6,6,6,0.4,0 days 00:06:37.037688,0 days 00:01:06.172948,4,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.75,3.5
a3b1b0fa-7db0-416f-8d5e-d8fba87f38c3,6,4,3,0.1875,0 days 00:10:18.646636,0 days 00:03:26.215545333,2,1,0,1,0,0,0,1,0,,,1,0,0,0,0,5.0,1.0
997e8cfc-dbf3-4360-a6d8-c2c1fb0893b5,6,12,12,0.8,0 days 00:19:14.109379,0 days 00:01:36.175781583,7,2,0,3,0,0,0,1,0,,,1,0,0,0,0,1.75,2.375
300eec83-a961-41c5-8b7f-79cd96967d6c,6,7,7,0.4375,0 days 00:03:47.557417,0 days 00:00:32.508202428,4,2,0,1,0,0,0,1,0,,,1,0,0,0,0,3.0,3.3333333333333335
8fe71d03-9daf-4417-93e9-fa187d805df4,6,16,16,1.0,0 days 00:39:57.486986,0 days 00:02:29.842936625,10,2,0,4,0,0,0,1,0,,,1,0,0,0,0,3.4615384615384617,3.076923076923077
3e53f792-dddd-439f-bde1-3f10cd9b072a,6,9,9,0.6,0 days 00:13:09.278211,0 days 00:01:27.697579,4,2,0,3,0,0,0,1,0,,,1,0,0,0,1,3.1666666666666665,3.0
d9251b68-f4e2-4598-bc52-1fce797dd438,6,5,5,0.3125,0 days 00:19:18.616815,0 days 00:03:51.723363,3,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.25,3.75
3dc8edc0-840b-4550-9ff0-8e4c54eaf278,6,5,5,0.3333333333333333,3 days 01:21:51.722868,0 days 14:40:22.344573600,3,1,0,1,0,0,0,1,0,,,1,0,0,0,1,2.0,2.75
a8bdbc40-0e46-4069-a187-cd16c54d15b6,6,5,3,0.1875,0 days 00:07:48.551877,0 days 00:02:36.183959,3,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.0,4.0
9854e794-8d2c-4b22-977f-52a17ad79ba9,6,10,10,0.6666666666666666,3 days 01:01:53.160617,0 days 07:18:11.316061700,5,2,0,3,0,0,0,1,0,,,1,0,0,0,2,2.4285714285714284,2.7142857142857144
29c7b6c6-e9b8-450b-870e-47f71a784470,6,5,5,0.3333333333333333,0 days 00:52:09.267239,0 days 00:10:25.853447800,3,1,0,1,0,0,0,1,0,,,1,0,0,0,0,3.25,3.0
0d000457-a6ea-42d0-a698-0a5d67477aa2,6,16,16,1.1428571428571428,0 days 01:19:16.491531,0 days 00:04:57.280720687,11,5,0,0,0,0,0,2,2,0 days 04:04:27.769000,0 days 02:02:13.884500,2,0,0,0,0,3.0,3.8
f54ad944-04eb-4ac3-8b5d-7ad926b4b0a4,6,4,3,0.2,0 days 00:04:42.866366,0 days 00:01:34.288788666,2,1,0,1,0,0,0,1,0,,,1,0,0,0,0,3.0,3.0
3f5d1165-4488-4598-8d97-8a1715c9c192,6,10,10,0.6666666666666666,0 days 00:29:43.856089,0 days 00:02:58.385608900,5,2,0,3,0,0,0,1,0,,,1,0,0,0,1,3.0,2.7142857142857144
b7c8ed05-e1b5-4d77-8e97-dc9e63572cef,6,16,16,1.0666666666666667,0 days 00:05:19.566522,0 days 00:00:19.972907625,9,3,0,4,0,0,0,1,1,4 days 03:18:25.222000,4 days 03:18:25.222000,1,0,0,0,0,1.9166666666666667,4.0
e1138f2f-2d12-4b2d-8cab-817ee7517b1b,6,7,2,0.13333333333333333,0 days 00:00:00.439601,0 days 00:00:00.219800500,3,2,0,2,0,0,0,1,0,,,1,0,0,0,0,,
9a4ece3f-972f-4cf8-81da-14f585ce77b1,6,4,4,0.25,0 days 00:12:38.293240,0 days 00:03:09.573310,1,2,0,1,0,0,0,1,0,,,1,0,0,0,0,2.0,4.0
c9e336d3-10bd-426d-84e0-2e92250edd1a,6,15,15,0.9375,0 days 00:28:47.516384,0 days 00:01:55.167758933,8,3,0,4,0,0,0,1,0,,,1,0,0,0,0,3.090909090909091,3.1818181818181817
9c3c6bed-47b7-400e-8224-eb17217457d7,6,9,9,0.5625,0 days 00:07:37.594830,0 days 00:00:50.843870,4,2,0,3,0,0,0,1,0,,,1,0,0,0,0,3.0,3.8333333333333335
ddf2f619-d02e-4f9a-b5fe-65bcfb7cc959,6,13,13,0.9285714285714286,0 days 01:14:21.514507,0 days 00:05:43.193423615,8,5,0,0,0,0,0,2,2,0 days 01:25:05.029000,0 days 00:42:32.514500,2,0,0,0,0,1.9166666666666667,3.0
42af93f5-39d8-4cc3-bae2-79a6c1527705,6,10,10,0.625,0 days 00:01:56.798315,0 days 00:00:11.679831500,5,2,0,3,0,0,0,1,0,,,1,0,0,0,0,2.7142857142857144,3.2857142857142856
8c33d7e8-4561-4e98-99a1-a76bb4826d82,6,2,1,0.0625,0 days 00:00:00.202190,0 days 00:00:00.202190,1,1,0,0,0,0,0,1,0,,,1,0,0,0,0,,
73ca5b4d-c358-47f6-b1c0-db634518b5aa,6,3,3,0.2,0 days 00:14:33.694657,0 days 00:04:51.231552333,1,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.5,3.5
2370b8b7-0fc5-46bc-a2de-4327a0d6b909,6,7,7,0.4375,0 days 00:34:44.870785,0 days 00:04:57.838683571,4,2,0,1,0,0,0,1,0,,,1,0,0,0,0,2.5,3.3333333333333335
125a73d8-08c4-4808-9b4f-cf59c5e00f1f,6,16,16,1.0666666666666667,0 days 00:06:42.379195,0 days 00:00:25.148699687,9,3,0,4,0,0,0,1,1,4 days 03:18:38.946000,4 days 03:18:38.946000,1,0,0,0,0,2.8333333333333335,3.25
4b7bb7d3-e525-40e0-a0c1-4b5e64f11b30,6,15,14,0.875,0 days 00:24:57.197608,0 days 00:01:46.942686285,9,2,0,4,0,0,0,1,0,,,1,0,0,0,0,2.5454545454545454,3.090909090909091
e7451299-40e9-4245-9a33-9fcaa778ebb8,6,17,17,1.0625,0 days 00:39:55.000870,0 days 00:02:20.882404117,10,3,0,4,0,0,0,1,1,6 days 01:01:20.374000,6 days 01:01:20.374000,1,0,0,0,0,2.923076923076923,4.0
c7ee80d7-9632-4c92-afbd-808a8d8d57b6,6,5,5,0.3125,0 days 00:52:59.781735,0 days 00:10:35.956347,3,1,0,1,0,0,0,1,0,,,1,0,0,0,0,2.75,3.25
c7959b11-6728-4a08-9d28-8ecb09217a85,7,44,41,0.36607142857142855,7 days 01:45:06.137957,0 days 04:08:25.027755048,30,6,2,5,1,0,0,6,2,0 days 00:42:57.767000,0 days 00:21:28.883500,4,1,1,0,0,,3.8529411764705883
37340fce-22ea-4d6f-a552-d1303690408e,7,32,28,0.4666666666666667,7 days 02:11:04.947034,0 days 06:04:40.890965500,20,9,1,1,1,0,0,4,0,,,3,0,1,0,1,,4.090909090909091
4a4e53c1-ca61-42b5-9c15-76e3e3adb59b,7,29,27,0.45,9 days 03:11:56.988848,0 days 08:07:06.555142518,17,9,1,1,1,0,0,4,0,,,3,0,1,0,1,,4.25
be03e603-8a91-4633-8dc5-39f9e8522c1f,7,43,40,0.37037037037037035,0 days 01:57:33.272352,0 days 00:02:56.331808800,28,10,1,3,1,0,0,5,1,2 days 02:11:32.843000,2 days 02:11:32.843000,4,0,1,0,0,,3.9411764705882355
5cdd40df-ae64-48e1-ab76-2e732b34c3e9,7,30,25,0.390625,8 days 03:32:22.812658,0 days 07:49:17.712506320,19,5,2,3,1,0,0,5,0,,,3,1,1,0,0,,4.444444444444445
00a5a450-3334-48e0-9e5e-a62511b12eef,7,33,25,0.390625,13 days 05:13:08.274525,0 days 12:41:19.530981,18,9,1,4,1,0,0,5,0,,,3,1,1,0,1,,1.6666666666666667
d0d439f1-fa81-41bb-b2f3-37f8a79aa391,7,34,30,0.5,5 days 04:34:47.553898,0 days 04:09:09.585129933,22,9,1,1,1,0,0,4,0,,,3,0,1,0,1,,4.583333333333333
14d0cc8a-b36e-4027-8ed1-56cb0c189562,7,23,20,0.3333333333333333,1 days 02:59:56.676759,0 days 01:20:59.833837950,12,8,1,1,1,0,0,4,0,,,3,0,1,0,6,,4.2
d16afdf3-fd41-4f00-a9d5-13371857e784,7,23,17,0.2833333333333333,6 days 01:16:04.925271,0 days 08:32:42.642663,13,7,1,1,1,0,0,4,0,,,3,0,1,0,0,,4.166666666666667
5ee0b393-21a0-4cd9-b2eb-689698d052a4,7,32,25,0.4166666666666667,10 days 06:18:11.266196,0 days 09:51:07.650647840,20,9,1,1,1,0,0,4,0,,,3,0,1,0,2,,4.333333333333333
2dfc1a64-ad60-427b-94b6-7db6d63a47d2,7,28,25,0.4166666666666667,8 days 01:48:18.828507,0 days 07:45:07.953140280,16,9,1,1,1,0,0,4,0,,,3,0,1,0,0,,4.052631578947368
173f6bc9-3f34-4d76-9f07-57682a099d9d,7,50,42,0.375,4 days 02:54:09.401604,0 days 02:21:17.366704857,34,10,0,5,1,0,0,6,2,7 days 00:18:20.622000,3 days 12:09:10.311000,4,1,1,0,0,,3.7777777777777777
bcdd565b-5194-4226-9c05-a53d720a341e,7,55,54,0.5,8 days 03:26:52.589756,0 days 03:37:09.862773259,39,11,1,3,1,0,0,5,3,6 days 01:20:59.254000,2 days 00:26:59.751333333,4,0,1,0,0,,2.2708333333333335
189d2fed-ccb3-45ae-b8b1-8e95e40d8dcf,7,34,33,0.32673267326732675,0 days 02:50:36.380461,0 days 00:05:10.193347303,22,9,1,2,0,0,0,3,0,,,3,0,0,0,0,,3.9285714285714284
dc817c7f-0aec-477f-aeda-3ae9b18f4ece,7,43,31,0.2767857142857143,2 days 02:58:26.386634,0 days 01:38:39.560859161,27,8,2,5,1,0,0,6,0,,,4,1,1,0,0,,4.7407407407407405
311cbe3c-32e7-4b42-b7a2-fb75d7290b3c,7,35,32,0.5333333333333333,9 days 03:22:03.253096,0 days 06:51:18.851659250,23,9,1,1,1,0,0,4,1,9 days 02:56:14.883000,9 days 02:56:14.883000,3,0,1,0,0,,4.153846153846154
54a34174-fdec-44ed-95f3-735f08a4db0d,7,36,33,0.55,9 days 04:45:02.858555,0 days 06:41:21.904804696,24,9,1,1,1,0,0,4,1,9 days 02:48:59.277000,9 days 02:48:59.277000,3,0,1,0,0,,3.814814814814815
8c55ef12-b9c8-4490-9edf-604cabe1b334,7,47,44,0.39285714285714285,16 days 07:53:04.822667,0 days 08:54:23.291424250,29,10,2,5,1,0,0,6,1,0 days 00:41:09.519000,0 days 00:41:09.519000,4,1,1,0,13,,3.5757575757575757
7b7b3fe6-8035-4562-83e5-6bdaa66b6ea8,7,32,29,0.48333333333333334,2 days 03:57:04.637557,0 days 01:47:29.125433,20,9,1,1,1,0,0,4,1,0 days 00:04:44.887000,0 days 00:04:44.887000,3,0,1,0,0,,3.8181818181818183
b84e8147-1e7c-4baa-b15e-700b10791300,7,57,54,0.48214285714285715,10 days 06:27:17.668938,0 days 04:33:50.327202555,40,11,1,4,1,0,0,6,3,10 days 03:23:51.747000,3 days 09:07:57.249000,4,1,1,0,0,,4.26530612244898
c7690589-dfb5-4ec2-bd2d-a953d36ace1b,7,23,21,0.2916666666666667,10 days 07:03:44.261794,0 days 11:45:53.536275904,14,6,1,1,1,0,0,4,0,,,3,0,1,0,0,,4.052631578947368
14056a9e-40a4-4024-8878-dd516898904d,7,36,34,0.5666666666666667,1 days 02:58:33.405503,0 days 00:47:36.276632441,24,9,1,1,1,0,0,4,1,7 days 01:47:31.291000,7 days 01:47:31.291000,3,0,1,0,0,,4.785714285714286
e13accd9-2710-4f48-b433-6a245a5e0729,7,47,46,0.42592592592592593,9 days 02:03:58.463543,0 days 04:44:26.053555282,33,10,1,2,1,0,0,5,3,6 days 23:37:46.718000,2 days 07:52:35.572666666,4,0,1,0,0,,4.051282051282051
b48e82e0-0ae5-407b-9ded-e41f65ee2d06,7,18,16,0.24615384615384617,5 days 23:11:58.729487,0 days 08:56:59.920592937,10,6,1,1,0,0,0,2,0,,,2,0,0,0,0,,4.818181818181818
471379a4-d879-41eb-a049-a866798c6e2a,7,1,0,0.0,,,0,0,0,0,1,0,0,1,0,,,0,0,1,0,0,,
